oid_shvil,width,shem_mikta,direction,bitzua,ms_orech,miflas,date_created,date_import,Shape_Length,geometry
173,2.4,מקס ברוד,דו סטרי,2020.0,225.19,כביש,1590883200000.0,10/08/2025 00:26:47,225.18609301585775,"[[184064.9165, 670431.1178], [184056.012, 670422.9765], [184038.4573, 670409.238], [184032.60580000002, 670404.4042], [184024.4645, 670399.5703], [184018.35849999997, 670396.2629], [184009.7084, 670393.2099], [184002.33039999998, 670390.4113], [183992.66259999998, 670388.8848], [183982.2315, 670388.1216], [183881.4831, 670392.1922], [183852.98859999998, 670395.4996]]"
174,2.4,וינגייט מיגאל אלון עד סוף החניון,דו סטרי,2013.0,210.42,,,10/08/2025 00:26:47,210.4183311894492,"[[180485.86930000002, 663060.699], [180424.4399, 663063.0705], [180421.6101, 663061.8425], [180386.7632, 663063.388], [180303.0489, 663066.4572], [180275.84960000002, 663067.0922]]"
175,2.5,וינגייט מהחניון עד נתיבי איילון,דו סטרי,2020.0,191.04,,1585612800000.0,10/08/2025 00:26:47,191.04075782597505,"[[180255.90000000002, 663066.6688], [180190.38900000002, 663069.103], [180176.52490000002, 663063.388], [180155.46399999998, 663062.2238], [180127.3123, 663055.6622], [180109.53220000002, 663054.1805], [180091.64640000003, 663055.133], [180081.38050000003, 663055.6622], [180077.88799999998, 663056.6147], [180068.68050000002, 663062.3297]]"
176,2.5,חיבור וינגייט ללה גארדיה,דו סטרי,2020.0,62.53,,1585612800000.0,10/08/2025 00:26:47,62.52999010805236,"[[180065.32549999998, 663056.0643], [180060.88050000003, 663052.8893], [180059.08140000002, 663051.196], [180058.3405, 663048.7618], [180057.4939, 663038.3901], [180052.41389999999, 663029.1826], [180051.77889999998, 663011.7201], [180059.71639999998, 663000.6075]]"
177,2.4,גשר יהודית,דו סטרי,2020.0,250.84,,1580428800000.0,10/08/2025 00:26:47,250.8438519353096,"[[180653.61310000002, 664129.3486], [180626.32880000002, 664133.207], [180620.26559999998, 664133.7582], [180614.478, 664133.207], [180603.72970000003, 664131.0022], [180591.32770000002, 664127.9706], [180586.36690000002, 664127.1439], [180575.93089999998, 664128.1262], [180510.5464, 664139.3315]]"
178,1.9,יד המעביר מקהילת טשרנוביל עד קהילת יאסי ,דו סטרי,2020.0,149.8,כביש,1585612800000.0,10/08/2025 00:26:47,149.80180597989155,"[[183624.8578, 668429.1382], [183618.0845, 668578.7868]]"
179,2.5,הדר יוסף שלום אש עד בני אפריים,,2020.0,381.41,רחוב,1585612800000.0,10/08/2025 00:26:47,381.41199244178654,"[[183113.4929, 668404.9988], [183113.4929, 668406.5315], [183113.8123, 668408.4474], [183115.1534, 668412.5986], [183116.49459999998, 668416.8775]]"
180,2.5,גינת הדר יוסף,דו סטרי,2020.0,189.63,מדרכה,,10/08/2025 00:26:47,189.6304224266694,"[[183026.65620000003, 668561.2707], [183033.8651, 668569.0621]]"
181,2.0,היינריך היינה מבן צבי עד נס לגויים מסלול מערבי,חד סטרי,2019.0,432.78,מדרכה,,10/08/2025 00:26:47,432.7788086647977,"[[177690.79710000003, 661301.2592], [177698.8934, 661329.6755]]"
182,2.5,היינריך היינה מבן צבי עד גרוסמן יאיר מסלול מזרחי,חד סטרי,2019.0,535.63,מדרכה,,10/08/2025 00:26:47,535.6295995585698,"[[177730.6434, 661273.0968], [177728.73839999997, 661269.6043], [177727.4684, 661265.7943], [177719.05459999997, 661217.5342], [177711.91090000002, 661176.4179], [177699.2109, 661095.4552], [177694.60710000002, 661066.8802]]"
183,2.0,צומת היינריך היינה בן צבי,חד סטרי,2019.0,52.24,כביש,,10/08/2025 00:26:47,52.23518311265246,"[[177824.07179999998, 661794.0977], [177812.07530000003, 661799.2015]]"
184,2.0,שלבים מקיבוץ גלויות עד בן צבי,חד סטרי,2019.0,369.71,מדרכה,,10/08/2025 00:26:47,369.71198711416537,"[[177793.2387, 661812.3029], [177800.5524, 661825.9831]]"
185,2.0,שלבים מקבוץ גלויות עד בן צבי מסלול מזרחי,חד סטרי,2019.0,256.06,מדרכה,,10/08/2025 00:26:47,256.0647036556952,"[[177846.2758, 661824.9834], [177851.48479999998, 661827.4563], [177852.1162, 661831.8761], [177851.5649, 661836.5216], [177851.8824, 661837.7916], [177879.98119999998, 661892.8779]]"
186,2.0,צומת שלבים התחיה,חד סטרי,2019.0,67.73,כביש,,10/08/2025 00:26:47,67.7306966192404,"[[177882.5809, 661901.2241], [177852.0109, 661916.3249]]"
187,2.0,צומת שלבים שארית ישראל,חד סטרי,2019.0,30.08,כביש,,10/08/2025 00:26:47,30.081161998968216,"[[177976.9742, 662109.7417], [177949.2981, 662121.5277]]"
188,2.5,סלומון,דו סטרי,2020.0,228.83,כביש,1590364800000.0,10/08/2025 00:26:47,228.82819566016713,"[[179387.84379999997, 663239.5715], [179328.56339999998, 663150.1427], [179312.42859999998, 663126.5787], [179261.9032, 663048.5279]]"
189,3.0,היינריך היינה מנס לגויים עד מסלול מערבי,דו סטרי,2019.0,543.29,כביש,,10/08/2025 00:26:47,543.2932843453636,"[[177583.4731, 660707.9034], [177600.53869999998, 660739.7857], [177607.8148, 660755.9254], [177619.05959999998, 660784.765], [177623.3282, 660798.9732], [177634.75819999998, 660846.122], [177643.80699999997, 660886.4446], [177648.0933, 660912.4796], [177652.37949999998, 660952.326], [177665.7145, 661067.2612], [177680.1608, 661189.9752], [177686.66960000002, 661237.6003]]"
190,2.0,צומת נס לגויים היינריך היינה,,2019.0,97.33,כביש,,10/08/2025 00:26:47,97.334374680291,"[[177734.7709, 661282.3044], [177731.11969999998, 661286.7494]]"
191,3.5,היינריך היינה מגרוסמן מאיר עד יגאל ידין  שביל 2.1,,2019.0,296.05,מדרכה,,10/08/2025 00:26:47,296.0506751649971,"[[177694.60710000002, 661066.8802], [177679.36709999997, 660932.6303], [177670.477, 660878.0202], [177644.202, 660775.7314]]"
192,2.5,לוין קיפניס מוילנסקי ארגוב,,2020.0,244.36,כביש,1593475200000.0,10/08/2025 00:26:47,244.35601111621517,"[[184296.05719999998, 670327.0583], [184296.3098, 670327.8192], [184282.61210000003, 670389.7222], [184282.29460000002, 670391.4684], [184284.99339999998, 670494.9736], [184288.16840000002, 670561.9662], [184293.23959999997, 670567.8543]]"
193,2.5,קרמינצקי מההשכלה עד יגאל אלון,דו סטרי,2020.0,287.81,כביש,1590796800000.0,10/08/2025 00:26:47,287.811932537251,"[[180612.39399999997, 663827.4286], [180644.86119999998, 663820.7113], [180666.97240000003, 663816.7928], [180679.28759999998, 663814.5537], [180758.4963, 663803.0782], [180796.28139999998, 663798.8799], [180844.7023, 663794.6815], [180897.65019999997, 663791.7597]]"
194,3.5,גרוסמן מגרינבויים עד הנריך היינה שביל 1.1,,2020.0,331.74,כביש,1602720000000.0,10/08/2025 00:26:47,331.7364344120625,"[[178009.36359999998, 661000.6963], [178004.91859999998, 661002.6013], [178003.17239999998, 661003.2363], [178002.21990000003, 661002.76], [178001.42609999998, 661001.3313], [177999.6799, 660998.4738], [177997.1399, 660996.41], [177993.8061, 660994.6637], [177990.47230000002, 660993.3937], [177988.40860000002, 660993.5525], [177984.28110000002, 660993.87], [177978.2486, 660995.14], [177883.47460000002, 661018.4763], [177708.78639999998, 661064.9838], [177706.30969999998, 661064.9838], [177700.40360000002, 661063.4597], [177694.64429999999, 661056.4632]]"
195,2.5,דניאל הירקון עד הכרמל,דו סטרי,2020.0,288.19,כביש,1592265600000.0,10/08/2025 00:26:47,288.19339375294857,"[[177901.1395, 663998.9516], [177927.6324, 663990.6584], [177950.45270000002, 663979.8958], [177971.8261, 663966.634], [177989.3368, 663953.7585], [178015.3454, 663938.6941], [178072.77029999997, 663904.7027], [178124.0149, 663874.9602], [178151.7526, 663858.4576]]"
196,2.5,הארבעה קרליבך עד 1098,דו סטרי,2020.0,108.61,כביש,,10/08/2025 00:26:47,108.6122826025212,"[[179639.3188, 664198.9317], [179676.2314, 664205.8368], [179734.9569, 664204.039], [179742.9313, 664207.2417], [179743.75429999997, 664210.8622]]"
197,2.5,הלל הזקן מנגארה עד הארי,דו סטרי,2017.0,98.08,כביש,,10/08/2025 00:26:47,98.08089272294488,"[[178412.4095, 664189.3844], [178352.1337, 664266.7581]]"
198,2.5,וילנסקי משה,דו סטרי,2020.0,304.83,כביש,1596067200000.0,10/08/2025 00:26:47,304.8264809005718,"[[184293.23959999997, 670567.8543], [184331.65720000002, 670567.6955], [184379.28230000002, 670558.488], [184403.5711, 670548.0105], [184407.53980000003, 670545.4705], [184432.52120000002, 670537.3922], [184561.18469999998, 670491.5826], [184584.07020000002, 670484.6691]]"
199,2.5,מנחם בגין 148-15156,דו סטרי,2020.0,190.71,כביש,1595894400000.0,10/08/2025 00:26:47,190.71457215132975,"[[180720.85590000002, 665135.0577], [180733.7147, 665148.3927], [180743.3985, 665158.0765], [180753.876, 665167.919], [180766.73479999998, 665179.349], [180781.65730000002, 665191.8903], [180799.1198, 665205.2253], [180805.15240000002, 665210.4641], [180868.8112, 665254.5967]]"
200,2.5,שלונסקי בני אפריים עד פנחס רוזן,דו סטרי,2020.0,723.74,כביש,1595462400000.0,10/08/2025 00:26:47,723.7426898842086,"[[183671.4917, 669222.0281], [183644.901, 669221.6312], [183625.05719999998, 669223.2187], [183606.40409999999, 669224.0124], [183546.8727, 669235.5218], [183532.18829999998, 669237.5062], [183513.1383, 669243.4593], [183509.16950000002, 669247.4281], [183354.78480000002, 669324.422], [183321.8441, 669343.472], [183182.9376, 669410.9409], [183160.2783, 669424.043], [183155.9279, 669425.9654], [183149.7698, 669425.0559], [183111.53399999999, 669444.427], [183106.2503, 669453.0271], [183093.37089999998, 669459.9998], [183046.26760000002, 669481.1583], [183042.33740000002, 669482.0042], [183038.10110000003, 669481.9031], [183029.99810000003, 669480.637]]"
201,2.5,בירנית מבר לב עד לבני איתן,דו סטרי,2020.0,283.81,כביש,1593475200000.0,10/08/2025 00:26:47,283.8559560327205,"[[181680.83020000003, 661289.3], [181682.31189999997, 661285.1725], [181682.1002, 661281.7859], [181681.2535, 661279.2459], [181680.7244, 661277.9759], [181680.43939999997, 661248.9668], [181683.16580000002, 661242.3708], [181682.7352, 661232.4674]]"
202,2.5,ככר דיזנגוף,חד סטרי,2018.0,257.62,כביש,,10/08/2025 00:26:47,257.65759460130454,"[[178836.2391, 665085.9202], [178838.78852016083, 665085.8408753126], [178841.3280771289, 665085.603207544], [178843.8479458517, 665085.2081161846], [178846.3383774467, 665084.6571297662], [178848.78973691777, 665083.9523799481], [178851.1925404314, 665083.0965932707], [178853.53749200757, 665082.0930806062], [178855.8155194842, 665080.9457243502], [178858.01780961547, 665079.6589634011], [178860.13584216876, 665078.2377759871], [178862.16142288756, 665076.6876604062], [178864.08671519355, 665075.0146137545], [178865.90427050483, 665073.2251087243], [178867.60705705304, 665071.3260685632], [178869.18848708775, 665069.3248402884], [178870.64244236343, 665067.2291662635], [178871.96329780956, 665065.047154244], [178873.145943293, 665062.7872460107], [178874.18580338813, 665060.4581847095], [178875.07885507823, 665058.0689810261], [178875.82164331985, 665055.6288783252], [178876.41129440957, 665053.1473168904], [178876.84552710186, 665050.6338974007], [178877.1226614348, 665048.0983437877], [178877.2416252295, 665045.550465616], [178877.20195823812, 665043.0001201312], [178877.00381392456, 665040.4571741243], [178876.6479588707, 665037.9314657598], [178876.13576981056, 665035.4327665123], [178875.46922830417, 665032.9707433641], [178874.6509130711, 665030.5549214041], [178873.683990014, 665028.1946469785], [178872.57219997037, 665025.8990515305], [178871.3198442399, 665023.6770162727], [178869.93176794358, 665021.537137828], [178868.41334127897, 665019.4876949703], [178866.77043874387, 665017.536616596], [178865.00941640904, 665015.6914510484], [178863.13708732772, 665013.9593369142], [178861.16069517744, 665012.3469754067], [178859.0878862355, 665010.8606044394], [178856.92667979698, 665009.5059744926], [178854.68543714972, 665008.2883263667], [178852.37282922617, 665007.2123709056], [178849.9978030571, 665006.2822707719], [178847.56954715739, 665005.5016243424], [178845.09745597735, 665004.8734517865], [178842.59109355754, 665004.4001833816], [178840.06015652724, 665004.0836501116], [178837.51443659014, 665003.9250765819], [178834.96378264215, 665003.9250762827], [178832.41806266786, 665004.0836492153], [178829.8871255633, 665004.4001818917], [178827.3807630325, 665004.8734497087], [178824.9086717051, 665005.5016216848], [178822.4804156223, 665006.2822675448], [178820.10538923508, 665007.2123671214], [178817.79278105916, 665008.2883220401], [178815.5515381263, 665009.5059696403], [178813.39033137006, 665010.8605990801], [178811.31752207945, 665012.3469695613], [178809.341129551, 665013.9593306051], [178807.46880006342, 665015.6914443001], [178805.7077772958, 665017.5366094349], [178804.06487430303, 665019.4876874238], [178802.54644715774, 665021.5371299252], [178801.15837035954, 665023.6770080443], [178799.90601410787, 665025.8990430085], [178798.79422352577, 665028.1946381957], [178797.82729991508, 665030.5549123945], [178797.00898411535, 665032.9707341625], [178796.34244203148, 665035.4327571543], [178795.83025238526, 665037.9314562817], [178795.47439673898, 665040.4571645628], [178795.27625182897, 665043.0001105231], [178795.2365842394, 665045.5504559987], [178795.35554743648, 665048.0983341984], [178795.63268117467, 665050.6338878763], [178796.06691327743, 665053.1473074679], [178796.6565637851, 665055.628869041], [178797.3993514544, 665058.068971916], [178798.2924025841, 665060.458175809], [178799.33226213296, 665062.7872373541], [178800.51490708633, 665065.0471458648], [178801.83576202064, 665067.229158194], [178803.28971680475, 665069.32483256], [178804.87114637007, 665071.3260612057], [178806.57393247285, 665073.2251017663], [178808.39148736442, 665075.0146072228], [178810.316779278, 665076.687654326], [178812.3423596332, 665078.237770382], [178814.46039185315, 665079.6589582928], [178816.66268168262, 665080.9457197584], [178818.9407088901, 665082.0930765488], [178821.2856602309, 665083.0965897633], [178823.6884635438, 665083.9523770043], [178826.1398228496, 665084.6571273974], [178828.6302543153, 665085.2081143998], [178831.15012294546, 665085.6032063502], [178833.68967985778, 665085.8408747145], [178836.2391, 665085.9202]]"
203,2.5,חיבור בין נמיר לגילוץ,דו סטרי,2020.0,64.03,מדרכב,1593475200000.0,10/08/2025 00:26:47,64.03329820024793,"[[180825.38189999998, 666422.9301], [180761.4055, 666420.2313]]"
204,3.5,הוברמן מדיזנגוף עד ככר התרבות,דו סטרי,2020.0,145.93,מדרכה,1595980800000.0,10/08/2025 00:26:47,145.9320155325396,"[[179399.9144, 664449.2711], [179436.2241, 664590.6138]]"
205,,מעבר חציה ויצמן דוד המלך,,2000.0,19.86,,,10/08/2025 00:26:47,19.86087338513378,"[[180186.38919999998, 665225.2306], [180206.1043, 665222.8287]]"
206,2.5,אמיר גלבוע ממארק שאגאח עד שטרייכמן,דו סטרי,2020.0,318.85,כביש,1597104000000.0,10/08/2025 00:26:47,318.85272204218575,"[[180173.60080000001, 669265.5363], [180241.374, 669171.5781]]"
207,,מעבר חציה אבן גבירול יהודה המכבי,,2000.0,23.17,,,10/08/2025 00:26:47,23.172206497448624,"[[179702.89750000002, 666817.1681], [179725.8689, 666814.1241]]"
208,2.5,1284,,2000.0,90.69,כביש,,10/08/2025 00:26:47,90.69122686712325,"[[179697.35259999998, 667127.8288], [179693.3112, 667154.5804], [179691.08860000002, 667179.1867], [179692.75550000003, 667218.0806]]"
209,2.5,1284 מרוקח עד בני דן,דו סטרי,2000.0,126.06,,,10/08/2025 00:26:47,126.06284953496785,"[[179647.27360000001, 667314.9976], [179687.8343, 667317.6964], [179691.168, 667317.2201], [179694.81929999997, 667314.0451], [179698.8674, 667307.6157], [179700.1374, 667303.8057], [179700.69300000003, 667298.7257], [179699.26429999998, 667293.9632], [179693.15240000002, 667281.0251], [179688.1518, 667269.3569], [179685.84989999997, 667262.4513], [179684.5799, 667256.4188], [179683.2305, 667241.4169]]"
210,2.5,שביל מאחורי רחוב הברזל ,דו סטרי,2000.0,334.97,כביש,,10/08/2025 00:26:47,334.96901431264257,"[[185102.3686, 668383.9889], [185137.42599999998, 668418.3848], [185142.0562, 668423.0151], [185362.653, 668594.3331]]"
211,2.5,דניאל הירקון עד הרברט סמואל,דו סטרי,2020.0,97.13,כביש,1598918400000.0,10/08/2025 00:26:47,97.1313824501531,"[[177901.1395, 663998.9516], [177808.78730000003, 664029.0444]]"
212,2.5,דיזנגוף אבן גבירול עד הוברמן,דו סטרי,2020.0,85.23,כביש,1598918400000.0,10/08/2025 00:26:47,85.22823460600527,"[[179532.43, 664572.525], [179527.1876, 664569.6224], [179449.99219999998, 664587.4886]]"
213,2.5,ככר הא באייר שביל זמני,דו סטרי,2020.0,403.48,כביש,1599609600000.0,10/08/2025 00:26:47,403.47907324253407,"[[180436.8099, 665985.3087], [180432.72869999998, 665970.9857], [180426.1375, 665956.1554], [180414.9323, 665937.3702], [180402.07929999998, 665923.5285], [180391.5333, 665913.3121], [180369.7821, 665898.8113], [180350.00819999998, 665890.5722], [180334.18920000002, 665886.6174], [180317.711, 665885.2991], [180305.1875, 665885.6287], [180286.74800000002, 665887.9716], [180274.2085, 665890.5722], [180262.0147, 665895.5156], [180241.2522, 665905.7321], [180215.21659999999, 665926.4946], [180203.81949999998, 665940.5268], [180203.35230000003, 665944.6206], [180192.1472, 665967.3605], [180186.54460000002, 665983.1796], [180183.2489, 666005.2604], [180183.9081, 666025.0342], [180186.74209999997, 666041.3403]]"
